quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,51.818,0.305,51.688,-1.784,0.213,-1.825,1.426,0.008,1.424,1,4,2,3
2_3_1_4,-190.916,0.315,-190.938,-2.006,0.235,-1.991,1.43,0.019,1.432,2,3,1,4
2_5_3_4,-496.54,0.969,-497.406,-1.898,0.068,-1.901,1.004,0.008,1.008,2,5,3,4
3_4_2_5,-327.156,1.449,-328.0,-1.814,0.199,-1.793,1.04,0.03,1.034,3,4,2,5
3_6_4_5,-43.995,0.293,-44.594,-1.554,0.192,-1.502,1.164,0.006,1.168,3,6,4,5
4_5_3_6,-433.101,0.282,-433.656,-1.992,0.214,-1.973,1.199,0.006,1.21,4,5,3,6
4_7_5_6,31.17,0.107,31.344,-1.843,0.245,-1.845,1.284,0.004,1.288,4,7,5,6
5_6_4_7,-289.303,0.749,-288.812,-1.854,0.218,-1.842,1.262,0.008,1.252,5,6,4,7
5_9_6_7,-91.238,0.776,-91.937,-1.434,0.211,-1.412,1.596,0.005,1.595,5,9,6,7
60_61_62_64,9.32,0.646,9.688,-0.002,0.003,-0.004,101.708,0.189,101.578,60,61,62,64
62_64_60_61,-7.988,0.011,-8.125,-0.009,0.006,-0.008,102.926,0.013,103.118,62,64,60,61
6_10_7_9,-47.14,0.275,-46.188,-0.949,0.105,-0.939,2.044,0.014,2.067,6,10,7,9
6_7_5_9,-381.242,0.372,-381.344,-1.751,0.095,-1.774,1.591,0.001,1.597,6,7,5,9
7_11_9_10,28.827,0.369,29.0,-0.945,0.061,-0.935,1.671,0.014,1.696,7,11,9,10
7_9_6_10,-251.233,0.087,-251.125,-1.18,0.066,-1.204,1.87,0.006,1.874,7,9,6,10
9_10_7_11,-149.14,1.235,-148.75,-1.259,0.013,-1.251,1.634,0.051,1.64,9,10,7,11
