quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
28_29_25_26,-25.894,0.206,-25.469,-2.209,0.339,-2.19,-0.099,0.001,-0.09,28,29,25,26
28_29_26_27,20.433,0.578,20.656,-1.439,0.206,-1.434,-0.484,0.004,-0.478,28,29,26,27
28_29_30_31,-2.153,1.482,-2.219,-2.8,0.223,-2.773,-0.367,0.033,-0.376,28,29,30,31
28_29_31_32,-482.608,0.488,-483.062,-1.422,0.14,-1.369,-0.128,0.008,-0.135,28,29,31,32
28_29_32_33,-39.776,0.858,-38.687,-0.853,0.057,-0.834,-0.019,0.013,-0.013,28,29,32,33
28_29_33_34,60.147,0.684,60.312,-0.462,0.006,-0.457,-0.03,0.01,-0.03,28,29,33,34
29_30_25_26,-27.011,0.841,-26.594,-2.877,0.351,-2.827,-0.078,0.018,-0.069,29,30,25,26
29_30_26_27,5.794,1.027,6.125,-2.726,0.313,-2.639,-0.132,0.014,-0.136,29,30,26,27
29_30_27_28,84.745,0.847,84.875,-2.155,0.262,-2.108,-0.438,0.008,-0.444,29,30,27,28
29_30_31_32,-480.726,0.419,-481.188,-3.792,0.371,-3.718,-0.497,0.011,-0.495,29,30,31,32
29_30_32_33,-39.17,0.421,-39.344,-1.758,0.069,-1.753,-0.083,0.011,-0.1,29,30,32,33
29_30_33_34,59.873,0.482,59.75,-1.37,0.008,-1.34,-0.065,0.006,-0.068,29,30,33,34
30_31_25_26,-25.36,0.069,-25.188,-2.142,0.254,-2.07,-0.05,0.0,-0.044,30,31,25,26
30_31_26_27,3.81,1.141,3.125,-1.932,0.267,-1.895,-0.027,0.021,-0.026,30,31,26,27
30_31_27_28,77.368,0.544,76.812,-1.788,0.247,-1.777,-0.091,0.007,-0.103,30,31,27,28
30_31_28_29,121.12,0.155,120.875,-1.217,0.095,-1.21,-0.402,0.002,-0.4,30,31,28,29
30_31_32_33,-37.368,0.002,-37.281,-3.03,0.377,-2.962,-0.314,0.002,-0.302,30,31,32,33
30_31_33_34,58.964,0.579,59.375,-0.907,0.003,-0.841,-0.098,0.009,-0.114,30,31,33,34
31_32_25_26,-31.967,0.258,-31.75,-0.436,0.275,-0.486,-0.008,0.004,-0.007,31,32,25,26
31_32_26_27,-0.366,0.047,-1.0,-0.68,0.31,-0.706,-0.016,0.0,-0.017,31,32,26,27
31_32_27_28,73.034,1.018,73.437,-0.84,0.351,-0.812,-0.034,0.016,-0.046,31,32,27,28
31_32_28_29,120.262,0.402,120.406,-0.554,0.318,-0.585,-0.12,0.006,-0.12,31,32,28,29
31_32_29_30,106.264,0.554,106.718,0.141,0.239,0.175,-0.527,0.012,-0.522,31,32,29,30
31_32_33_34,56.483,1.061,55.532,-0.518,0.349,-0.504,-0.79,0.012,-0.798,31,32,33,34
32_33_25_26,-27.192,0.293,-26.5,-2.494,0.213,-2.535,-0.014,0.008,-0.013,32,33,25,26
32_33_26_27,-13.772,0.014,-13.75,-2.181,0.264,-2.167,-0.091,0.003,-0.104,32,33,26,27
32_33_27_28,68.447,1.348,68.469,-1.926,0.229,-1.908,-0.002,0.018,-0.008,32,33,27,28
32_33_28_29,113.022,1.513,114.125,-1.959,0.268,-1.957,-0.086,0.026,-0.066,32,33,28,29
32_33_29_30,101.801,0.238,101.938,-1.745,0.268,-1.738,-0.108,0.005,-0.115,32,33,29,30
32_33_30_31,-4.31,3.196,-5.688,-0.947,0.19,-0.96,-0.336,0.051,-0.366,32,33,30,31
33_34_25_26,-28.937,0.451,-29.031,-2.147,0.19,-2.151,-0.036,0.012,-0.028,33,34,25,26
33_34_26_27,-16.447,2.946,-15.25,-1.657,0.028,-1.677,0.02,0.046,0.0,33,34,26,27
33_34_27_28,67.372,0.197,67.906,-1.65,0.039,-1.678,-0.023,0.004,-0.024,33,34,27,28
33_34_28_29,117.399,0.578,117.5,-1.463,0.014,-1.45,-0.028,0.008,-0.024,33,34,28,29
33_34_29_30,94.15,0.132,95.094,-1.352,0.023,-1.365,-0.074,0.001,-0.088,33,34,29,30
33_34_30_31,-9.503,2.111,-8.406,-1.165,0.011,-1.165,-0.103,0.031,-0.103,33,34,30,31
33_34_31_32,-148.448,0.238,-148.75,-0.405,0.039,-0.398,-0.746,0.004,-0.735,33,34,31,32
60_61_62_64,-2.161,0.44,-2.031,-0.003,0.0,-0.005,106.083,0.281,105.414,60,61,62,64
62_64_60_61,1.106,2.963,1.625,0.008,0.008,0.006,100.322,1.094,100.26,62,64,60,61
