quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,-113.288,0.994,-113.968,-0.404,0.216,-0.671,1.328,0.02,1.347,36,39,37,38
37_38_36_39,-50.659,1.127,-49.562,-0.451,0.153,-0.622,1.334,0.033,1.36,37,38,36,39
37_40_38_39,-506.462,0.54,-512.125,-0.991,0.204,-1.481,1.09,0.014,1.129,37,40,38,39
38_39_37_40,-133.693,1.273,-137.218,-0.764,0.329,-1.091,1.099,0.022,1.095,38,39,37,40
38_42_39_40,-14.841,0.494,-16.844,-1.698,0.221,-2.166,1.258,0.009,1.274,38,42,39,40
39_40_38_42,-162.269,0.675,-169.188,-1.552,0.339,-2.207,1.277,0.016,1.276,39,40,38,42
39_43_40_42,-17.901,0.634,-19.094,-2.077,0.243,-2.689,1.44,0.025,1.442,39,43,40,42
40_42_39_43,-106.379,0.959,-112.75,-1.978,0.279,-2.49,1.431,0.021,1.45,40,42,39,43
40_44_42_43,-21.436,0.761,-26.312,-2.263,0.237,-2.814,1.186,0.011,1.205,40,44,42,43
42_43_40_44,-550.094,0.341,-553.937,-1.404,0.276,-1.627,1.202,0.007,1.195,42,43,40,44
42_45_43_44,-23.135,0.878,-28.282,-1.068,0.228,-1.532,1.436,0.024,1.444,42,45,43,44
43_44_42_45,-645.787,0.525,-648.344,-1.55,0.228,-2.035,1.427,0.011,1.428,43,44,42,45
43_46_44_45,-90.874,0.52,-93.906,-0.717,0.163,-1.161,1.43,0.008,1.44,43,46,44,45
44_45_43_46,-673.946,0.39,-675.156,-0.762,0.179,-1.065,1.415,0.004,1.405,44,45,43,46
60_61_62_64,11.075,1.706,13.157,-0.009,0.002,-0.01,96.942,1.661,100.101,60,61,62,64
62_64_60_61,5.176,1.467,6.125,-0.013,0.002,-0.011,99.463,1.247,100.24,62,64,60,61
