quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,-37.216,0.059,-37.375,-0.302,0.148,-0.274,-0.453,0.0,-0.446,25,26,27,28
25_26_28_29,224.62,0.069,224.468,-0.298,0.163,-0.252,-0.116,0.0,-0.11,25,26,28,29
25_26_29_30,165.204,0.221,164.938,0.512,0.057,0.457,-0.048,0.006,-0.041,25,26,29,30
25_26_30_31,-165.618,1.362,-165.062,-0.09,0.108,-0.049,0.082,0.018,0.096,25,26,30,31
25_26_31_32,-181.094,0.416,-181.094,-0.03,0.105,-0.02,-0.03,0.006,-0.031,25,26,31,32
25_26_32_33,-90.034,0.066,-89.969,0.046,0.091,0.067,-0.012,0.001,-0.015,25,26,32,33
25_26_33_34,93.601,0.469,94.062,0.86,0.021,0.861,-0.014,0.008,-0.006,25,26,33,34
26_27_28_29,226.712,0.127,227.375,-1.13,0.214,-1.13,-0.69,0.003,-0.695,26,27,28,29
26_27_29_30,163.33,0.852,163.344,0.116,0.022,0.084,-0.086,0.017,-0.1,26,27,29,30
26_27_30_31,-161.659,1.015,-161.875,-0.334,0.1,-0.319,-0.035,0.013,-0.039,26,27,30,31
26_27_31_32,-187.274,0.293,-187.188,-0.071,0.049,-0.068,-0.092,0.004,-0.088,26,27,31,32
26_27_32_33,-67.158,0.224,-67.562,-0.073,0.057,-0.049,0.002,0.004,0.008,26,27,32,33
26_27_33_34,83.31,0.457,83.844,0.774,0.018,0.78,-0.008,0.008,-0.003,26,27,33,34
27_28_25_26,-21.582,0.291,-21.344,-1.021,0.248,-0.99,-0.487,0.001,-0.488,27,28,25,26
27_28_29_30,162.092,0.892,162.218,-1.294,0.262,-1.28,-0.42,0.014,-0.429,27,28,29,30
27_28_30_31,-161.154,0.725,-160.938,-0.558,0.131,-0.532,-0.146,0.009,-0.143,27,28,30,31
27_28_31_32,-193.952,0.049,-193.75,-0.239,0.066,-0.221,-0.059,0.001,-0.056,27,28,31,32
27_28_32_33,-72.532,1.391,-71.594,-0.116,0.054,-0.139,-0.012,0.018,-0.006,27,28,32,33
27_28_33_34,83.57,0.314,83.281,0.125,0.048,0.122,-0.008,0.004,-0.017,27,28,33,34
28_29_25_26,-20.536,0.111,-20.969,-1.857,0.251,-1.834,-0.053,0.001,-0.044,28,29,25,26
28_29_26_27,47.844,0.311,47.938,-1.325,0.143,-1.323,-0.518,0.008,-0.52,28,29,26,27
28_29_30_31,-161.168,0.693,-161.032,-2.087,0.17,-2.081,-0.421,0.018,-0.406,28,29,30,31
28_29_31_32,-193.808,0.421,-193.75,-1.019,0.066,-1.043,-0.145,0.011,-0.15,28,29,31,32
28_29_32_33,-84.805,0.018,-84.906,-0.692,0.03,-0.684,-0.034,0.002,-0.041,28,29,32,33
28_29_33_34,92.916,0.259,92.938,-0.463,0.031,-0.487,-0.012,0.006,0.002,28,29,33,34
29_30_25_26,-24.877,0.271,-24.906,-2.724,0.303,-2.661,-0.045,0.002,-0.044,29,30,25,26
29_30_26_27,30.414,0.53,30.594,-2.652,0.363,-2.592,-0.116,0.01,-0.113,29,30,26,27
