quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
19_20_15_16,71.72,1.879,72.312,-1.296,0.21,-1.714,-0.056,0.042,-0.06,19,20,15,16
19_20_16_17,58.421,0.545,58.344,-1.311,0.238,-1.729,-0.085,0.01,-0.038,19,20,16,17
19_20_17_18,44.298,0.366,43.344,-1.275,0.342,-1.738,-0.436,0.008,-0.436,19,20,17,18
19_20_21_22,-23.273,0.73,-22.094,-1.104,0.152,-1.396,-0.387,0.015,-0.424,19,20,21,22
20_21_13_14,28.789,0.354,28.625,-0.828,0.097,-0.951,-0.007,0.006,-0.017,20,21,13,14
20_21_14_15,52.61,0.439,52.718,-1.146,0.185,-1.388,-0.003,0.008,0.012,20,21,14,15
20_21_15_16,67.618,2.371,68.375,-1.328,0.347,-1.532,0.021,0.037,0.02,20,21,15,16
20_21_16_17,55.476,0.522,55.813,-1.478,0.46,-1.624,-0.027,0.008,0.016,20,21,16,17
20_21_17_18,37.855,1.152,37.906,-1.653,0.559,-1.723,-0.115,0.018,-0.103,20,21,17,18
20_21_18_19,86.657,0.367,85.718,-2.533,0.564,-1.95,-0.462,0.006,-0.442,20,21,18,19
21_22_13_14,29.023,0.361,29.094,0.346,0.171,0.358,-0.021,0.006,-0.034,21,22,13,14
21_22_14_15,50.46,0.318,50.282,0.408,0.158,0.54,-0.013,0.005,-0.016,21,22,14,15
21_22_15_16,65.933,0.599,66.031,0.419,0.148,0.555,-0.008,0.009,-0.027,21,22,15,16
21_22_16_17,54.277,2.334,54.688,0.406,0.148,0.542,0.002,0.036,0.005,21,22,16,17
21_22_17_18,35.14,1.228,34.437,0.389,0.143,0.488,-0.026,0.019,-0.01,21,22,17,18
21_22_18_19,74.0,0.244,73.812,0.277,0.129,0.322,-0.097,0.004,-0.085,21,22,18,19
21_22_19_20,89.665,0.48,88.438,0.492,0.104,0.411,-0.365,0.009,-0.353,21,22,19,20
60_61_62_64,6.046,1.616,5.281,-0.007,0.039,-0.005,96.062,2.361,96.706,60,61,62,64
62_64_60_61,13.87,1.24,16.25,-0.006,0.004,-0.004,99.608,1.15,99.648,62,64,60,61
