quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-172.178,4.096,-172.812,-0.107,0.042,-0.109,184.918,1.037,185.066,49,52,50,51
50_51_49_52,-221.702,4.858,-222.156,-0.119,0.023,-0.128,192.402,1.351,192.876,50,51,49,52
50_53_51_52,8.411,0.694,8.657,-0.093,0.023,-0.089,0.003,0.045,-0.011,50,53,51,52
51_52_50_53,-422.182,0.716,-422.312,0.0,0.0,0.0,0.003,0.018,-0.014,51,52,50,53
51_54_52_53,-242.962,0.741,-242.688,0.005,0.006,0.003,-1.103,3.555,0.298,51,54,52,53
52_53_51_54,1443.654,205.511,1418.125,0.034,0.004,0.023,1163.786,81.194,1172.5,52,53,51,54
52_56_53_54,4786.894,171.76,4895.5,-0.087,0.0,-0.092,80.522,120.769,-17.116,52,56,53,54
53_54_52_56,276.55,2.118,277.438,0.004,0.006,0.003,-3.635,6.838,-1.071,53,54,52,56
53_57_54_56,-5900.188,1.837,-5900.75,-0.269,0.011,-0.258,-3932.559,283.335,-3809.309,53,57,54,56
54_56_53_57,278.324,1.679,279.031,-0.004,0.006,-0.003,9.595,7.072,10.806,54,56,53,57
54_58_56_57,-54.308,0.066,-54.344,-0.004,0.001,-0.005,-6.782,0.204,-7.674,54,58,56,57
56_57_54_58,-5900.851,0.124,-5900.75,0.292,0.002,0.286,1966.283,216.312,1942.739,56,57,54,58
56_59_57_58,168.363,5.128,165.5,-0.632,0.05,-0.595,1.637,0.067,1.681,56,59,57,58
57_58_56_59,-504.113,1.127,-503.875,-0.562,0.077,-0.574,1.495,0.064,1.478,57,58,56,59
60_61_62_64,-3.639,0.386,-3.719,-0.002,0.001,-0.006,102.966,0.487,103.342,60,61,62,64
62_64_60_61,5.159,3.238,5.188,0.003,0.004,0.002,102.628,1.465,103.144,62,64,60,61
