quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_14_15_16,5.669,1.116,6.594,-0.808,0.057,-0.767,-0.39,0.015,-0.392,13,14,15,16
13_14_16_17,62.479,1.124,63.782,0.641,0.044,0.642,-0.163,0.033,-0.062,13,14,16,17
13_14_17_18,38.689,1.932,38.75,0.413,0.09,0.364,-0.05,0.057,0.006,13,14,17,18
13_14_18_19,-18.545,0.527,-18.906,-0.997,0.051,-0.971,-0.026,0.007,-0.022,13,14,18,19
13_14_19_20,20.558,0.647,21.032,-0.877,0.041,-0.847,-0.009,0.008,-0.008,13,14,19,20
13_14_20_21,-40.782,0.331,-40.468,-0.81,0.043,-0.791,-0.005,0.004,-0.006,13,14,20,21
13_14_21_22,-22.691,0.602,-23.219,-0.743,0.04,-0.742,0.008,0.008,0.026,13,14,21,22
14_15_16_17,85.675,2.617,87.782,0.222,0.094,0.238,-1.163,0.039,-1.16,14,15,16,17
14_15_17_18,27.254,2.171,27.5,0.753,0.061,0.636,-0.129,0.028,-0.112,14,15,17,18
14_15_18_19,-18.656,0.756,-18.532,0.8,0.06,0.726,-0.032,0.01,-0.012,14,15,18,19
14_15_19_20,19.987,0.288,20.188,0.763,0.06,0.709,-0.005,0.004,-0.021,14,15,19,20
14_15_20_21,-48.24,0.438,-48.25,0.74,0.052,0.673,0.004,0.006,-0.017,14,15,20,21
14_15_21_22,-20.162,1.526,-20.312,0.739,0.058,0.731,0.0,0.019,0.034,14,15,21,22
15_16_13_14,11.13,1.569,11.094,-0.418,0.071,-0.37,-0.472,0.082,-0.474,15,16,13,14
15_16_17_18,36.763,0.533,38.188,2.189,0.079,2.006,-0.304,0.007,-0.284,15,16,17,18
15_16_18_19,-18.061,0.521,-18.344,1.436,0.024,1.363,-0.068,0.009,-0.084,15,16,18,19
15_16_19_20,21.879,0.456,21.968,1.357,0.022,1.328,-0.017,0.007,-0.016,15,16,19,20
15_16_20_21,-43.952,0.659,-43.656,1.153,0.039,1.123,0.006,0.012,0.038,15,16,20,21
15_16_21_22,-13.015,0.849,-11.969,1.092,0.041,1.081,0.007,0.013,-0.01,15,16,21,22
16_17_13_14,10.4,0.267,10.906,-0.686,0.017,-0.701,-0.138,0.005,-0.138,16,17,13,14
16_17_14_15,87.851,0.954,88.25,-0.616,0.069,-0.546,-1.188,0.061,-1.276,16,17,14,15
16_17_18_19,-17.336,2.155,-15.812,-0.507,0.049,-0.531,-0.463,0.149,-0.448,16,17,18,19
16_17_19_20,21.369,2.206,21.032,-0.26,0.032,-0.293,-0.055,0.11,-0.042,16,17,19,20
16_17_20_21,-45.178,0.527,-44.219,-0.367,0.044,-0.396,-0.076,0.017,-0.05,16,17,20,21
16_17_21_22,-12.754,0.468,-13.75,-0.523,0.023,-0.545,-0.037,0.01,-0.029,16,17,21,22
17_18_13_14,10.597,0.535,9.406,-1.561,0.057,-1.48,-0.023,0.006,-0.03,17,18,13,14
17_18_14_15,81.546,2.101,81.312,-1.672,0.069,-1.617,-0.113,0.025,-0.116,17,18,14,15
17_18_15_16,63.403,1.03,63.031,-0.763,0.2,-0.679,-0.256,0.042,-0.233,17,18,15,16
17_18_19_20,27.608,1.125,27.406,-1.528,0.037,-1.589,-0.466,0.014,-0.453,17,18,19,20
17_18_20_21,-40.716,0.835,-41.782,-1.14,0.027,-1.093,-0.118,0.011,-0.098,17,18,20,21
17_18_21_22,-7.451,0.839,-5.594,-1.115,0.025,-1.082,-0.07,0.012,-0.054,17,18,21,22
18_19_13_14,7.685,0.701,7.625,-0.593,0.128,-0.775,-0.008,0.009,0.0,18,19,13,14
18_19_14_15,82.969,0.436,83.094,-0.539,0.123,-0.694,-0.042,0.006,-0.018,18,19,14,15
18_19_15_16,62.325,0.479,61.438,-0.469,0.13,-0.68,-0.065,0.006,-0.066,18,19,15,16
18_19_16_17,90.008,4.746,93.219,-0.82,0.206,-0.883,-0.464,0.136,-0.485,18,19,16,17
18_19_20_21,-31.662,1.094,-31.188,-1.031,0.098,-1.252,-0.396,0.034,-0.418,18,19,20,21
18_19_21_22,-5.328,3.152,-4.844,-0.384,0.096,-0.448,-0.091,0.042,-0.109,18,19,21,22
19_20_13_14,11.938,1.946,12.969,-0.371,0.075,-0.383,0.01,0.056,0.05,19,20,13,14
19_20_14_15,83.494,0.195,84.031,-0.53,0.118,-0.616,-0.044,0.003,-0.056,19,20,14,15
19_20_15_16,68.942,0.812,67.906,-0.59,0.135,-0.713,-0.038,0.011,-0.061,19,20,15,16
19_20_16_17,92.029,1.548,90.875,-0.621,0.157,-0.763,-0.1,0.02,-0.108,19,20,16,17
19_20_17_18,46.878,0.601,47.094,-1.284,0.233,-1.053,-0.478,0.022,-0.511,19,20,17,18
19_20_21_22,12.818,0.345,13.156,-0.365,0.095,-0.349,-0.389,0.004,-0.399,19,20,21,22
20_21_13_14,11.731,0.458,13.25,0.207,0.07,0.302,-0.006,0.006,-0.022,20,21,13,14
20_21_14_15,79.826,0.433,78.875,0.006,0.133,-0.045,-0.029,0.006,-0.031,20,21,14,15
20_21_15_16,72.516,0.514,73.719,-0.084,0.177,-0.161,-0.034,0.007,-0.028,20,21,15,16
20_21_16_17,94.499,0.689,93.125,-0.142,0.21,-0.185,-0.075,0.009,-0.108,20,21,16,17
20_21_17_18,42.435,0.934,42.594,0.176,0.145,0.122,-0.107,0.012,-0.114,20,21,17,18
20_21_18_19,79.417,0.578,79.625,-1.045,0.22,-0.745,-0.413,0.018,-0.401,20,21,18,19
21_22_13_14,13.505,1.227,14.375,-0.506,0.041,-0.451,0.022,0.016,0.054,21,22,13,14
21_22_14_15,80.966,1.13,83.0,-0.476,0.027,-0.369,-0.015,0.015,-0.022,21,22,14,15
21_22_15_16,74.8,2.056,75.406,-0.617,0.021,-0.568,-0.009,0.026,0.015,21,22,15,16
21_22_16_17,100.24,0.643,100.438,-0.128,0.117,-0.006,-0.038,0.017,-0.143,21,22,16,17
21_22_17_18,41.447,0.861,41.75,-0.159,0.108,-0.062,-0.049,0.023,-0.036,21,22,17,18
21_22_18_19,71.577,0.292,71.562,-0.027,0.098,0.026,-0.128,0.008,-0.098,21,22,18,19
21_22_19_20,91.928,0.689,92.047,0.093,0.071,0.056,-0.343,0.022,-0.395,21,22,19,20
60_61_62_64,16.747,1.387,17.751,-0.005,0.003,-0.007,99.213,1.489,97.168,60,61,62,64
62_64_60_61,11.104,1.724,10.812,-0.004,0.003,-0.006,96.358,1.557,100.345,62,64,60,61
