quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,2.921,0.471,3.5,-0.011,0.069,0.089,0.001,0.009,0.038,49,50,51,52
49_50_52_53,149.842,0.419,150.5,0.515,0.107,0.351,-0.492,0.03,-0.365,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.497,0.034,0.449,0.029,0.358,0.0,49,50,53,54
49_50_54_56,7287.625,0.0,7287.625,0.259,0.022,0.25,2.575,0.381,0.0,49,50,54,56
49_50_56_57,38.806,1.833,41.468,-0.142,0.042,-0.208,-0.052,0.123,-0.048,49,50,56,57
49_50_57_58,19.91,2.715,22.718,-0.083,0.028,-0.153,-0.132,0.161,-0.487,49,50,57,58
49_50_58_59,40.048,1.87,41.469,-0.01,0.017,-0.052,0.031,0.123,0.105,49,50,58,59
50_51_52_53,708.066,0.195,708.438,-0.064,0.038,-0.066,-143.65,0.13,-144.354,50,51,52,53
50_51_53_54,7284.493,32.46,7287.625,0.685,0.085,0.426,-2.634,3.321,-0.574,50,51,53,54
50_51_54_56,6613.197,2280.408,7287.625,0.124,0.044,0.088,-25.82,354.93,0.0,50,51,54,56
50_51_56_57,39.654,2.869,40.532,-0.093,0.037,-0.144,0.181,0.178,0.298,50,51,56,57
50_51_57_58,21.72,1.795,22.437,-0.024,0.024,-0.077,0.133,0.103,0.276,50,51,57,58
50_51_58_59,44.494,0.407,45.781,0.027,0.013,-0.005,0.034,0.027,-0.147,50,51,58,59
51_52_49_50,55.918,0.55,55.625,0.0,0.0,0.0,-0.007,0.013,-0.042,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,0.003,0.013,-0.004,0.424,0.002,0.678,51,52,53,54
51_52_54_56,7287.625,0.0,7287.625,-0.005,0.033,0.008,-0.565,0.003,0.023,51,52,54,56
51_52_56_57,46.388,0.227,47.656,0.0,0.0,0.0,0.025,0.005,-0.002,51,52,56,57
51_52_57_58,24.056,0.451,24.688,0.0,0.0,0.0,-0.037,0.011,-0.12,51,52,57,58
