quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_14_15_16,9.391,0.568,9.968,-0.148,0.104,-0.058,-0.404,0.008,-0.432,13,14,15,16
13_14_16_17,50.228,1.521,49.812,0.745,0.083,0.736,-0.136,0.043,-0.136,13,14,16,17
13_14_17_18,56.254,0.467,56.375,0.568,0.113,0.547,-0.046,0.013,-0.075,13,14,17,18
13_14_18_19,-71.469,0.985,-71.032,-0.288,0.088,-0.209,-0.025,0.012,-0.028,13,14,18,19
13_14_19_20,52.081,0.879,52.718,0.746,0.081,0.707,-0.007,0.025,-0.006,13,14,19,20
13_14_20_21,-54.359,0.845,-55.375,-0.222,0.095,-0.142,-0.007,0.011,-0.01,13,14,20,21
13_14_21_22,-47.5,2.577,-46.188,-0.111,0.086,-0.056,0.017,0.032,0.023,13,14,21,22
14_15_16_17,67.17,1.055,68.844,-1.603,0.124,-1.842,-1.215,0.024,-1.212,14,15,16,17
14_15_17_18,48.625,0.414,48.406,-1.498,0.135,-1.626,-0.127,0.006,-0.105,14,15,17,18
14_15_18_19,-68.59,0.717,-69.156,-1.334,0.147,-1.474,-0.035,0.012,-0.031,14,15,18,19
14_15_19_20,50.965,0.658,51.125,-1.278,0.152,-1.453,-0.019,0.01,-0.03,14,15,19,20
14_15_20_21,-54.255,0.865,-54.156,-1.229,0.16,-1.462,-0.01,0.013,0.007,14,15,20,21
14_15_21_22,-42.084,0.616,-42.062,-1.177,0.164,-1.419,0.01,0.01,0.004,14,15,21,22
15_16_13_14,30.27,0.339,30.219,-1.055,0.178,-1.273,-0.398,0.008,-0.402,15,16,13,14
15_16_17_18,56.657,0.506,56.938,-0.63,0.148,-0.542,-0.329,0.007,-0.328,15,16,17,18
15_16_18_19,-69.401,0.418,-70.562,-0.365,0.143,-0.465,-0.061,0.005,-0.055,15,16,18,19
15_16_19_20,51.181,0.263,51.969,-0.188,0.137,-0.287,-0.042,0.007,-0.051,15,16,19,20
15_16_20_21,-53.206,1.91,-53.313,-0.413,0.141,-0.517,-0.008,0.025,-0.014,15,16,20,21
15_16_21_22,-36.766,1.296,-37.562,-0.362,0.134,-0.471,-0.017,0.017,-0.013,15,16,21,22
16_17_13_14,27.216,1.305,27.406,0.846,0.097,0.767,-0.157,0.016,-0.157,16,17,13,14
16_17_14_15,76.012,0.357,75.219,-0.626,0.108,-0.69,-1.25,0.016,-1.237,16,17,14,15
16_17_18_19,-67.656,0.418,-68.031,-0.953,0.071,-1.044,-0.536,0.019,-0.56,16,17,18,19
16_17_19_20,48.097,2.647,49.625,-0.48,0.045,-0.532,-0.039,0.09,-0.078,16,17,19,20
16_17_20_21,-50.474,1.154,-50.5,0.859,0.091,0.921,-0.049,0.016,-0.046,16,17,20,21
16_17_21_22,-39.04,1.713,-37.094,0.979,0.066,0.956,-0.04,0.021,-0.069,16,17,21,22
17_18_13_14,29.106,0.736,29.656,-1.002,0.13,-1.027,-0.024,0.009,-0.005,17,18,13,14
17_18_14_15,67.623,0.441,67.719,-0.97,0.121,-0.986,-0.112,0.006,-0.101,17,18,14,15
17_18_15_16,64.382,1.15,64.625,-0.511,0.142,-0.549,-0.322,0.033,-0.311,17,18,15,16
17_18_19_20,54.286,1.729,55.156,-0.705,0.099,-0.654,-0.487,0.023,-0.492,17,18,19,20
17_18_20_21,-46.185,1.649,-47.594,-0.808,0.057,-0.81,-0.088,0.019,-0.098,17,18,20,21
17_18_21_22,-28.697,2.122,-26.968,-0.769,0.053,-0.787,-0.061,0.026,-0.072,17,18,21,22
18_19_13_14,29.626,1.257,29.938,-1.195,0.187,-1.581,-0.024,0.022,-0.001,18,19,13,14
18_19_14_15,64.7,0.611,65.188,-1.24,0.195,-1.56,-0.043,0.011,-0.041,18,19,14,15
18_19_15_16,59.951,0.865,60.218,-1.038,0.188,-1.45,-0.065,0.015,-0.066,18,19,15,16
18_19_16_17,85.586,3.35,87.5,-0.896,0.165,-1.275,-0.58,0.052,-0.6,18,19,16,17
18_19_20_21,-45.54,1.001,-45.718,-1.172,0.165,-1.462,-0.445,0.021,-0.41,18,19,20,21
18_19_21_22,-21.388,1.348,-22.094,-0.716,0.109,-0.887,-0.106,0.019,-0.078,18,19,21,22
19_20_13_14,29.926,0.617,30.031,-0.628,0.111,-0.816,-0.006,0.01,0.011,19,20,13,14
19_20_14_15,61.196,0.618,60.875,-0.882,0.159,-1.265,-0.008,0.01,-0.006,19,20,14,15
19_20_15_16,58.031,0.575,57.594,-0.936,0.174,-1.318,-0.028,0.009,-0.027,19,20,15,16
19_20_16_17,86.662,1.183,86.188,-0.969,0.183,-1.348,-0.112,0.018,-0.104,19,20,16,17
19_20_17_18,48.807,0.617,48.875,-0.955,0.203,-1.32,-0.461,0.011,-0.43,19,20,17,18
19_20_21_22,-9.438,2.617,-6.719,-0.749,0.152,-1.037,-0.458,0.042,-0.434,19,20,21,22
20_21_13_14,30.012,0.408,29.984,-0.719,0.086,-0.68,0.003,0.007,0.001,20,21,13,14
20_21_14_15,57.191,0.91,57.594,-0.781,0.104,-0.934,-0.014,0.013,0.013,20,21,14,15
20_21_15_16,56.991,0.633,57.313,-0.843,0.141,-1.041,-0.024,0.01,-0.037,20,21,15,16
20_21_16_17,82.253,3.194,85.25,-0.885,0.176,-1.084,-0.06,0.046,-0.057,20,21,16,17
