quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,4.69,0.185,4.719,-0.519,0.059,-0.557,0.001,0.004,-0.002,49,50,51,52
49_50_52_53,137.079,0.431,137.188,0.31,0.018,0.306,-0.539,0.015,-0.55,49,50,52,53
49_50_53_54,-2685.272,7.573,-2699.032,0.605,0.048,0.597,74.456,4.57,74.49,49,50,53,54
49_50_54_56,-5901.27,0.008,-5901.125,0.279,0.026,0.284,-37.381,1.699,-37.241,49,50,54,56
49_50_56_57,19.264,0.697,19.062,0.014,0.03,0.012,-0.003,0.037,0.002,49,50,56,57
49_50_57_58,40.474,1.114,40.625,0.08,0.017,0.079,0.115,0.061,0.108,49,50,57,58
49_50_58_59,55.676,0.007,55.625,0.106,0.018,0.109,-0.036,0.004,-0.045,49,50,58,59
50_51_52_53,649.981,2.328,650.688,-0.044,0.098,-0.03,-128.921,0.262,-128.976,50,51,52,53
50_51_53_54,2338.404,36.106,2310.25,0.706,0.064,0.7,47.668,9.755,51.07,50,51,53,54
50_51_54_56,-5898.932,0.057,-5898.875,0.449,0.037,0.446,2.385,0.611,2.328,50,51,54,56
50_51_56_57,21.319,1.091,21.688,0.015,0.025,0.006,0.04,0.057,0.023,50,51,56,57
50_51_57_58,37.884,0.337,38.0,0.115,0.007,0.118,-0.018,0.024,-0.043,50,51,57,58
50_51_58_59,57.01,0.305,57.219,0.117,0.001,0.118,-0.008,0.021,-0.03,50,51,58,59
51_52_49_50,11.742,0.002,11.938,-0.167,0.003,-0.168,0.019,0.0,0.021,51,52,49,50
51_52_53_54,2732.673,21.478,2717.688,-0.015,0.001,-0.008,-0.226,0.227,-0.867,51,52,53,54
51_52_54_56,-5896.726,0.013,-5896.625,-0.166,0.005,-0.169,0.001,0.0,0.0,51,52,54,56
51_52_56_57,19.416,0.33,19.25,-0.013,0.014,-0.011,0.012,0.004,0.014,51,52,56,57
51_52_57_58,38.562,0.881,39.032,0.139,0.024,0.152,0.039,0.009,0.036,51,52,57,58
51_52_58_59,56.079,0.892,56.281,0.0,0.0,0.0,0.003,0.021,0.011,51,52,58,59
52_53_49_50,11.49,0.478,11.938,-0.168,0.023,-0.169,-0.591,0.021,-0.611,52,53,49,50
52_53_50_51,-330.544,3.825,-330.875,-0.133,0.019,-0.123,-168.782,0.269,-169.281,52,53,50,51
52_53_54_56,-5896.971,0.032,-5897.0,-0.533,0.047,-0.542,0.02,0.001,0.021,52,53,54,56
52_53_56_57,19.762,0.031,19.719,-0.36,0.059,-0.35,-0.439,0.001,-0.442,52,53,56,57
52_53_57_58,41.484,0.884,41.0,-0.164,0.017,-0.168,0.064,0.045,0.06,52,53,57,58
52_53_58_59,56.375,0.518,56.844,-0.09,0.005,-0.088,-0.053,0.028,-0.074,52,53,58,59
53_54_49_50,6.818,0.021,6.969,0.002,0.004,0.001,-10.133,0.011,-9.929,53,54,49,50
53_54_50_51,-59.781,0.02,-59.594,0.002,0.002,0.001,-7.74,0.141,-6.982,53,54,50,51
53_54_51_52,-3.156,0.513,-3.625,0.003,0.004,0.001,-1.12,2.343,-0.515,53,54,51,52
53_54_56_57,17.31,0.59,17.188,0.005,0.004,0.005,1.087,2.604,-0.819,53,54,56,57
53_54_57_58,38.851,0.324,38.375,0.002,0.002,0.001,10.4,1.247,10.396,53,54,57,58
53_54_58_59,55.012,0.807,55.25,-0.019,0.025,-0.023,-23.012,0.993,-23.921,53,54,58,59
54_56_49_50,7.704,0.004,7.625,-0.002,0.003,-0.001,10.256,0.09,10.462,54,56,49,50
54_56_50_51,-78.51,0.223,-78.625,-0.009,0.006,-0.007,-3.158,1.265,-3.768,54,56,50,51
54_56_51_52,1.272,0.227,1.062,-0.011,0.007,-0.01,-0.618,0.438,-0.365,54,56,51,52
54_56_52_53,-369.928,0.376,-370.375,-0.004,0.005,-0.002,-0.465,1.931,0.691,54,56,52,53
54_56_57_58,38.209,0.387,38.188,-0.003,0.003,-0.001,-10.318,1.821,-12.763,54,56,57,58
54_56_58_59,53.656,0.21,53.563,-0.007,0.005,-0.007,-0.998,0.736,-3.323,54,56,58,59
56_57_49_50,6.998,0.12,7.062,0.171,0.006,0.18,-0.052,0.001,-0.046,56,57,49,50
56_57_50_51,-83.551,0.702,-83.594,-0.314,0.03,-0.322,-0.068,0.037,-0.058,56,57,50,51
56_57_51_52,4.884,0.141,4.531,-0.334,0.085,-0.33,-0.002,0.002,0.002,56,57,51,52
56_57_52_53,-361.916,0.245,-362.031,-0.287,0.045,-0.269,-0.115,0.009,-0.124,56,57,52,53
56_57_53_54,2246.658,34.765,2249.875,-0.045,0.017,-0.051,-1.697,4.514,-12.127,56,57,53,54
56_57_58_59,57.19,0.081,56.375,-0.252,0.071,-0.277,-0.494,0.0,-0.489,56,57,58,59
57_58_49_50,8.332,0.083,8.375,-0.617,0.122,-0.608,0.002,0.001,-0.002,57,58,49,50
57_58_50_51,-89.074,1.267,-88.844,-0.845,0.127,-0.819,0.037,0.065,0.032,57,58,50,51
57_58_51_52,-1.158,0.023,-1.844,-0.748,0.143,-0.734,-0.007,0.001,-0.009,57,58,51,52
57_58_52_53,-362.154,0.167,-362.875,-0.378,0.053,-0.371,-0.002,0.004,-0.002,57,58,52,53
57_58_53_54,-188.659,14.74,-283.188,0.016,0.011,0.018,213.317,12.732,214.262,57,58,53,54
57_58_54_56,-5899.495,0.064,-5899.625,-0.111,0.023,-0.106,-6.672,0.0,-6.674,57,58,54,56
58_59_49_50,6.63,0.424,6.781,-1.07,0.075,-1.072,0.021,0.004,0.028,58,59,49,50
58_59_50_51,-91.18,0.398,-91.187,0.072,0.05,0.086,-0.062,0.016,-0.06,58,59,50,51
58_59_51_52,-1.526,1.076,-1.937,-0.537,0.077,-0.553,0.013,0.037,0.001,58,59,51,52
58_59_52_53,-357.02,0.523,-357.437,-0.143,0.055,-0.114,-0.007,0.018,0.005,58,59,52,53
58_59_53_54,2293.029,6.116,2299.562,0.396,0.016,0.385,43.149,3.681,36.36,58,59,53,54
58_59_54_56,-5898.082,0.013,-5898.125,0.231,0.006,0.248,0.322,0.124,0.451,58,59,54,56
58_59_56_57,-17.875,0.602,-17.875,-0.907,0.028,-0.889,-0.525,0.008,-0.53,58,59,56,57
60_61_62_64,-9.062,0.848,-11.031,0.001,0.001,0.0,102.403,0.015,102.175,60,61,62,64
62_64_60_61,-6.279,1.02,-6.062,-0.004,0.0,-0.004,102.947,0.44,103.074,62,64,60,61
