quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,12.824,0.187,12.875,-0.36,0.199,-0.353,-0.497,0.004,-0.501,25,26,27,28
25_26_28_29,215.396,0.431,215.562,0.161,0.102,0.218,-0.122,0.007,-0.127,25,26,28,29
25_26_29_30,196.221,2.036,196.625,0.457,0.08,0.469,-0.022,0.037,-0.024,25,26,29,30
25_26_30_31,-6.69,0.029,-6.25,0.114,0.106,0.11,0.006,0.001,0.005,25,26,30,31
25_26_31_32,-381.712,0.33,-381.906,0.219,0.099,0.228,-0.032,0.005,-0.034,25,26,31,32
25_26_32_33,-82.938,0.666,-82.938,0.27,0.07,0.307,0.011,0.009,0.019,25,26,32,33
25_26_33_34,68.346,0.175,67.719,0.664,0.032,0.696,-0.002,0.004,-0.002,25,26,33,34
26_27_28_29,216.284,0.84,216.219,-1.077,0.229,-1.038,-0.477,0.011,-0.489,26,27,28,29
26_27_29_30,195.37,0.405,194.75,-0.051,0.094,-0.06,-0.133,0.006,-0.145,26,27,29,30
26_27_30_31,-4.245,0.328,-3.531,-0.038,0.095,-0.022,-0.043,0.006,-0.052,26,27,30,31
26_27_31_32,-384.574,0.334,-384.719,0.143,0.067,0.15,-0.036,0.004,-0.036,26,27,31,32
26_27_32_33,-81.2,0.156,-81.062,0.196,0.078,0.167,-0.024,0.002,-0.02,26,27,32,33
26_27_33_34,68.396,0.805,68.469,0.666,0.04,0.666,-0.09,0.014,-0.09,26,27,33,34
27_28_25_26,-20.582,0.005,-20.594,-1.495,0.126,-1.5,-0.455,0.001,-0.445,27,28,25,26
27_28_29_30,196.012,0.33,196.625,-2.158,0.23,-2.18,-0.444,0.001,-0.44,27,28,29,30
27_28_30_31,-4.288,1.062,-4.562,-1.003,0.073,-1.035,-0.096,0.016,-0.088,27,28,30,31
27_28_31_32,-388.49,0.767,-389.032,-0.648,0.073,-0.592,-0.045,0.011,-0.049,27,28,31,32
27_28_32_33,-74.976,0.17,-75.156,-0.579,0.07,-0.617,-0.05,0.003,-0.052,27,28,32,33
27_28_33_34,66.666,1.049,69.5,-0.174,0.044,-0.161,-0.028,0.019,-0.027,27,28,33,34
28_29_25_26,-22.26,0.011,-22.375,-2.133,0.299,-2.083,-0.099,0.006,-0.088,28,29,25,26
28_29_26_27,40.848,1.131,41.187,-1.597,0.209,-1.553,-0.521,0.018,-0.524,28,29,26,27
28_29_30_31,-1.641,0.402,-1.656,-2.568,0.262,-2.561,-0.412,0.014,-0.412,28,29,30,31
28_29_31_32,-386.976,0.832,-386.875,-1.126,0.091,-1.102,-0.1,0.016,-0.084,28,29,31,32
28_29_32_33,-73.541,1.12,-73.656,-0.981,0.089,-0.947,-0.016,0.017,-0.014,28,29,32,33
28_29_33_34,68.83,1.754,69.969,-0.49,0.01,-0.451,-0.01,0.025,-0.01,28,29,33,34
29_30_25_26,-23.918,0.344,-24.156,-2.85,0.315,-2.805,-0.041,0.008,-0.045,29,30,25,26
29_30_26_27,33.233,1.107,33.406,-2.694,0.276,-2.666,-0.106,0.021,-0.11,29,30,26,27
29_30_27_28,58.597,1.524,59.094,-2.264,0.245,-2.177,-0.466,0.032,-0.454,29,30,27,28
29_30_31_32,-389.32,0.059,-389.125,-3.41,0.298,-3.364,-0.466,0.0,-0.456,29,30,31,32
29_30_32_33,-69.884,0.693,-70.094,-1.842,0.075,-1.796,-0.087,0.012,-0.101,29,30,32,33
29_30_33_34,67.495,0.519,67.718,-1.381,0.004,-1.353,-0.041,0.006,-0.039,29,30,33,34
30_31_25_26,-22.944,0.942,-23.219,-1.679,0.273,-1.712,0.05,0.014,0.06,30,31,25,26
30_31_26_27,22.957,0.361,22.812,-1.84,0.332,-1.827,-0.034,0.009,-0.038,30,31,26,27
30_31_27_28,52.409,1.455,52.344,-1.593,0.286,-1.56,-0.081,0.024,-0.072,30,31,27,28
30_31_28_29,131.757,1.349,131.75,-0.901,0.158,-0.887,-0.349,0.018,-0.356,30,31,28,29
30_31_32_33,-63.755,1.331,-63.624,-2.56,0.4,-2.56,-0.34,0.029,-0.327,30,31,32,33
30_31_33_34,64.358,0.139,64.812,-0.682,0.095,-0.696,-0.084,0.004,-0.08,30,31,33,34
31_32_25_26,-21.178,0.136,-21.063,-0.584,0.269,-0.55,-0.012,0.002,-0.027,31,32,25,26
31_32_26_27,19.878,2.788,21.032,-0.788,0.332,-0.79,-0.036,0.045,-0.04,31,32,26,27
31_32_27_28,48.601,0.665,49.25,-0.96,0.385,-0.915,-0.055,0.012,-0.045,31,32,27,28
31_32_28_29,129.601,0.566,129.968,-0.79,0.356,-0.789,-0.086,0.008,-0.083,31,32,28,29
31_32_29_30,98.519,1.471,97.906,-0.171,0.268,-0.158,-0.477,0.023,-0.482,31,32,29,30
31_32_33_34,70.243,0.2,70.344,-0.788,0.375,-0.776,-0.702,0.009,-0.692,31,32,33,34
32_33_25_26,-22.671,0.152,-22.188,-1.687,0.095,-1.669,0.03,0.001,0.022,32,33,25,26
32_33_26_27,16.221,0.419,16.531,-1.807,0.235,-1.77,0.001,0.004,0.005,32,33,26,27
32_33_27_28,45.435,0.202,45.594,-1.647,0.226,-1.626,-0.054,0.001,-0.054,32,33,27,28
32_33_28_29,124.61,4.724,123.312,-1.324,0.206,-1.295,0.014,0.065,0.04,32,33,28,29
32_33_29_30,95.166,0.404,94.718,-1.16,0.204,-1.133,-0.099,0.005,-0.106,32,33,29,30
32_33_30_31,1.812,0.029,1.438,-0.692,0.15,-0.685,-0.35,0.003,-0.338,32,33,30,31
33_34_25_26,-22.216,0.75,-22.188,-1.752,0.127,-1.753,0.002,0.013,0.003,33,34,25,26
33_34_26_27,9.76,0.559,10.062,-1.657,0.089,-1.662,0.04,0.011,0.038,33,34,26,27
33_34_27_28,42.406,3.223,42.968,-1.366,0.0,-1.395,-0.006,0.062,0.004,33,34,27,28
33_34_28_29,125.764,0.089,125.094,-1.335,0.006,-1.325,0.008,0.003,0.013,33,34,28,29
33_34_29_30,91.416,0.289,91.437,-1.273,0.004,-1.288,-0.05,0.004,-0.045,33,34,29,30
33_34_30_31,-2.24,1.169,-2.312,-0.972,0.009,-0.98,-0.075,0.023,-0.068,33,34,30,31
33_34_31_32,-149.854,4.256,-148.938,-0.465,0.037,-0.465,-0.794,0.095,-0.783,33,34,31,32
60_61_62_64,10.358,1.462,10.719,-0.01,0.001,-0.012,102.376,0.484,102.186,60,61,62,64
62_64_60_61,3.63,1.621,3.969,-0.004,0.003,-0.005,103.058,0.547,102.841,62,64,60,61
