quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-182.129,3.302,-181.625,-0.096,0.035,-0.103,200.144,1.078,200.221,49,52,50,51
50_51_49_52,-223.36,5.212,-225.532,-0.104,0.028,-0.064,209.38,1.48,209.654,50,51,49,52
50_53_51_52,5.332,0.047,5.375,-0.072,0.025,-0.093,-0.373,0.004,-0.364,50,53,51,52
51_52_50_53,-439.231,0.546,-439.844,0.022,0.051,0.0,0.02,0.006,0.019,51,52,50,53
51_54_52_53,-278.262,0.819,-278.032,0.007,0.008,0.006,1.705,2.124,1.439,51,54,52,53
52_53_51_54,745.346,53.049,766.0,-0.042,0.003,-0.033,160.789,11.121,163.603,52,53,51,54
52_56_53_54,1254.769,26.959,1168.562,-0.171,0.019,-0.181,-53.493,7.755,-54.155,52,56,53,54
53_54_52_56,227.62,0.272,228.125,0.003,0.004,0.002,2.454,0.879,1.622,53,54,52,56
53_57_54_56,-5899.005,0.114,-5899.062,-0.28,0.011,-0.267,-690.884,49.134,-667.298,53,57,54,56
54_56_53_57,282.507,0.04,283.062,-0.002,0.001,-0.001,9.497,0.357,11.747,54,56,53,57
54_58_56_57,-63.004,0.513,-63.531,-0.001,0.001,-0.001,3.084,2.079,3.033,54,58,56,57
56_57_54_58,-5899.351,0.029,-5899.438,0.243,0.013,0.254,41.642,1.35,43.01,56,57,54,58
56_59_57_58,158.721,0.343,158.094,-0.57,0.042,-0.568,1.563,0.004,1.563,56,59,57,58
57_58_56_59,-557.024,0.092,-556.844,-0.555,0.081,-0.555,1.44,0.011,1.438,57,58,56,59
60_61_62_64,-6.899,1.156,-7.094,-0.005,0.0,-0.004,99.56,0.571,99.546,60,61,62,64
62_64_60_61,-6.171,0.561,-6.344,0.002,0.001,0.002,102.445,0.325,102.39,62,64,60,61
