quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,20.67,1.075,18.125,-0.146,0.149,-0.326,-0.501,0.012,-0.479,36,37,38,39
36_37_39_40,-83.944,0.204,-83.032,0.041,0.128,-0.109,-0.149,0.002,-0.136,36,37,39,40
36_37_40_42,104.048,0.544,103.813,0.563,0.066,0.476,-0.103,0.017,-0.11,36,37,40,42
36_37_42_43,-3.396,0.328,-2.688,-0.05,0.117,-0.206,-0.008,0.004,-0.016,36,37,42,43
36_37_43_44,-27.33,0.322,-27.25,0.022,0.099,-0.127,-0.012,0.004,-0.002,36,37,43,44
36_37_44_45,-22.784,0.866,-22.938,0.074,0.103,-0.105,-0.0,0.011,-0.002,36,37,44,45
36_37_45_46,-77.612,0.599,-77.688,0.024,0.113,-0.081,-0.001,0.007,0.004,36,37,45,46
37_38_39_40,-83.676,1.081,-82.656,-0.974,0.147,-1.21,-0.887,0.027,-0.916,37,38,39,40
37_38_40_42,102.54,0.899,102.594,-0.452,0.09,-0.506,-0.134,0.02,-0.134,37,38,40,42
37_38_42_43,-3.425,0.212,-2.312,-0.553,0.125,-0.75,-0.058,0.003,-0.051,37,38,42,43
37_38_43_44,-29.282,0.358,-29.219,-0.498,0.12,-0.81,-0.02,0.005,-0.014,37,38,43,44
37_38_44_45,-22.476,0.298,-22.094,-0.442,0.134,-0.752,0.004,0.004,0.005,37,38,44,45
37_38_45_46,-79.588,0.26,-80.125,-0.448,0.13,-0.681,0.007,0.004,0.002,37,38,45,46
38_39_36_37,32.185,0.454,32.938,-0.645,0.177,-0.956,-0.496,0.009,-0.483,38,39,36,37
38_39_40_42,104.479,0.445,103.344,-0.478,0.133,-0.544,-0.419,0.008,-0.403,38,39,40,42
38_39_42_43,-2.475,0.519,-1.656,-0.198,0.128,-0.231,-0.091,0.008,-0.102,38,39,42,43
38_39_43_44,-28.872,0.238,-29.312,-0.202,0.119,-0.15,-0.05,0.003,-0.073,38,39,43,44
38_39_44_45,-24.086,0.271,-24.25,-0.206,0.102,-0.407,-0.011,0.004,-0.005,38,39,44,45
38_39_45_46,-78.298,0.694,-78.344,-0.246,0.107,-0.652,-0.017,0.01,-0.007,38,39,45,46
39_40_36_37,28.405,0.25,30.219,-0.549,0.162,-0.805,-0.141,0.003,-0.142,39,40,36,37
39_40_37_38,75.418,0.786,75.313,-0.588,0.218,-0.924,-0.906,0.017,-0.925,39,40,37,38
39_40_42_43,-1.341,0.257,-1.562,-0.365,0.059,-0.54,-0.523,0.004,-0.52,39,40,42,43
39_40_43_44,-29.441,0.318,-27.999,-0.144,0.119,-0.332,-0.146,0.004,-0.148,39,40,43,44
39_40_44_45,-26.386,0.375,-27.156,-0.087,0.07,-0.276,-0.042,0.005,-0.039,39,40,44,45
39_40_45_46,-77.591,0.586,-77.032,-0.106,0.087,-0.309,-0.041,0.008,-0.021,39,40,45,46
40_42_36_37,28.645,0.319,28.812,-0.794,0.255,-1.029,-0.051,0.005,-0.044,40,42,36,37
40_42_37_38,70.482,0.143,70.531,-0.78,0.246,-1.028,-0.155,0.002,-0.156,40,42,37,38
40_42_38_39,14.678,0.329,15.781,-1.235,0.182,-1.397,-0.414,0.007,-0.395,40,42,38,39
40_42_43_44,-28.246,0.429,-28.188,-0.569,0.222,-0.773,-0.814,0.006,-0.828,40,42,43,44
40_42_44_45,-25.048,0.395,-23.781,-0.171,0.185,-0.413,-0.124,0.006,-0.117,40,42,44,45
40_42_45_46,-80.028,0.689,-80.688,-0.096,0.164,-0.291,-0.04,0.009,-0.016,40,42,45,46
42_43_36_37,26.835,0.244,26.469,-0.616,0.133,-0.958,-0.026,0.004,-0.03,42,43,36,37
42_43_37_38,66.539,0.277,67.156,-0.735,0.177,-1.077,-0.064,0.004,-0.058,42,43,37,38
42_43_38_39,7.543,0.508,9.5,-0.642,0.172,-1.046,-0.093,0.007,-0.109,42,43,38,39
42_43_39_40,13.332,0.436,12.594,-0.535,0.115,-0.776,-0.536,0.011,-0.502,42,43,39,40
42_43_44_45,-23.172,0.24,-23.312,-0.627,0.159,-0.866,-0.506,0.004,-0.52,42,43,44,45
42_43_45_46,-81.212,0.358,-81.344,-0.192,0.119,-0.377,-0.118,0.005,-0.114,42,43,45,46
43_44_36_37,26.222,0.576,26.469,-1.006,0.107,-1.242,-0.01,0.009,-0.008,43,44,36,37
43_44_37_38,61.373,0.444,61.25,-1.308,0.155,-1.631,-0.018,0.007,-0.023,43,44,37,38
43_44_38_39,5.703,0.791,6.219,-1.395,0.19,-1.817,-0.052,0.011,-0.063,43,44,38,39
43_44_39_40,4.31,0.585,4.344,-1.342,0.207,-1.624,-0.139,0.009,-0.146,43,44,39,40
43_44_40_42,97.501,0.799,98.0,-1.304,0.359,-1.448,-0.798,0.015,-0.8,43,44,40,42
43_44_45_46,-82.58,0.327,-80.968,-1.091,0.178,-1.35,-0.556,0.01,-0.556,43,44,45,46
44_45_36_37,26.807,0.387,25.25,-0.735,0.105,-0.885,0.007,0.006,0.008,44,45,36,37
44_45_37_38,61.191,0.604,61.25,-0.95,0.154,-1.265,0.001,0.01,0.002,44,45,37,38
