quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,26.166,0.477,26.188,-0.617,0.192,-0.593,-0.423,0.009,-0.424,36,37,38,39
36_37_39_40,-182.32,0.123,-182.031,-0.245,0.128,-0.266,-0.144,0.002,-0.144,36,37,39,40
36_37_40_42,235.444,0.202,235.156,0.497,0.041,0.514,-0.034,0.003,-0.032,36,37,40,42
36_37_42_43,-42.676,0.313,-43.375,-0.122,0.074,-0.146,0.026,0.006,0.016,36,37,42,43
36_37_43_44,27.226,1.607,27.032,0.431,0.019,0.422,0.016,0.041,0.02,36,37,43,44
36_37_44_45,-23.853,0.839,-24.156,-0.263,0.123,-0.261,0.02,0.011,0.016,36,37,44,45
36_37_45_46,51.204,0.774,51.312,0.605,0.034,0.553,0.009,0.018,-0.001,36,37,45,46
37_38_39_40,-181.742,0.192,-181.282,-1.273,0.245,-1.292,-0.768,0.001,-0.77,37,38,39,40
37_38_40_42,231.356,0.488,231.125,-0.562,0.199,-0.484,-0.149,0.007,-0.152,37,38,40,42
37_38_42_43,-40.043,0.124,-40.656,-0.16,0.058,-0.172,-0.038,0.001,-0.039,37,38,42,43
37_38_43_44,24.327,0.27,24.125,-0.064,0.081,-0.067,-0.02,0.004,-0.024,37,38,43,44
37_38_44_45,-20.94,1.01,-20.875,-0.114,0.092,-0.156,0.006,0.014,-0.001,37,38,44,45
37_38_45_46,52.192,0.588,52.156,0.531,0.034,0.57,-0.035,0.011,-0.032,37,38,45,46
38_39_36_37,22.098,0.603,21.5,-0.898,0.146,-0.895,-0.403,0.009,-0.4,38,39,36,37
38_39_40_42,232.863,0.116,232.438,-1.623,0.257,-1.547,-0.464,0.004,-0.453,38,39,40,42
38_39_42_43,-37.721,0.11,-37.281,-0.65,0.072,-0.689,-0.053,0.001,-0.057,38,39,42,43
38_39_43_44,23.267,0.365,23.75,-0.355,0.025,-0.369,-0.024,0.005,-0.026,38,39,43,44
38_39_44_45,-21.712,1.23,-22.094,-0.335,0.003,-0.316,-0.05,0.018,-0.057,38,39,44,45
38_39_45_46,52.286,1.414,51.875,-0.107,0.093,-0.053,0.027,0.024,0.034,38,39,45,46
39_40_36_37,21.652,0.791,21.125,-1.344,0.226,-1.35,-0.124,0.012,-0.126,39,40,36,37
39_40_37_38,92.23,0.228,91.718,-0.953,0.097,-0.891,-0.801,0.001,-0.797,39,40,37,38
39_40_42_43,-40.606,0.42,-40.844,-1.631,0.113,-1.607,-0.483,0.011,-0.482,39,40,42,43
39_40_43_44,24.55,0.585,24.218,-0.771,0.03,-0.872,-0.091,0.01,-0.091,39,40,43,44
39_40_44_45,-21.776,0.23,-22.282,-0.466,0.002,-0.456,-0.049,0.006,-0.052,39,40,44,45
39_40_45_46,54.356,1.343,54.781,-0.159,0.021,-0.152,0.052,0.024,0.053,39,40,45,46
40_42_36_37,17.908,0.162,17.938,-2.05,0.168,-2.022,-0.061,0.0,-0.054,40,42,36,37
40_42_37_38,87.695,0.263,87.688,-2.004,0.134,-1.982,-0.136,0.002,-0.133,40,42,37,38
40_42_38_39,12.868,0.045,13.062,-1.567,0.061,-1.577,-0.422,0.001,-0.425,40,42,38,39
40_42_43_44,31.661,0.247,31.156,-2.154,0.16,-2.157,-0.816,0.0,-0.828,40,42,43,44
40_42_44_45,-22.981,1.015,-23.688,-0.886,0.091,-0.895,-0.112,0.019,-0.108,40,42,44,45
40_42_45_46,56.57,2.526,56.937,-0.721,0.124,-0.754,-0.03,0.052,-0.046,40,42,45,46
42_43_36_37,20.844,0.366,20.75,-1.538,0.33,-1.532,-0.049,0.006,-0.048,42,43,36,37
42_43_37_38,83.872,0.013,82.906,-1.395,0.267,-1.44,-0.019,0.001,-0.024,42,43,37,38
42_43_38_39,0.529,1.863,0.875,-1.489,0.332,-1.459,-0.181,0.024,-0.187,42,43,38,39
42_43_39_40,7.257,0.666,7.906,-0.855,0.235,-0.814,-0.501,0.006,-0.499,42,43,39,40
42_43_44_45,-16.447,0.747,-16.0,-1.545,0.281,-1.592,-0.559,0.014,-0.552,42,43,44,45
42_43_45_46,58.712,0.286,58.438,-0.084,0.023,-0.103,-0.062,0.006,-0.06,42,43,45,46
43_44_36_37,21.529,0.221,22.344,-1.365,0.097,-1.389,0.023,0.007,0.019,43,44,36,37
43_44_37_38,82.524,0.687,82.906,-1.913,0.226,-1.916,-0.046,0.011,-0.044,43,44,37,38
43_44_38_39,8.916,0.196,8.656,-1.688,0.177,-1.713,-0.088,0.004,-0.096,43,44,38,39
43_44_39_40,-1.678,0.214,-1.562,-1.716,0.213,-1.661,-0.146,0.004,-0.142,43,44,39,40
43_44_40_42,105.752,0.677,105.782,-1.084,0.069,-1.028,-0.826,0.004,-0.822,43,44,40,42
43_44_45_46,68.252,0.282,68.282,-1.774,0.194,-1.678,-0.52,0.002,-0.522,43,44,45,46
44_45_36_37,15.269,3.133,13.437,-1.48,0.21,-1.381,-0.142,0.049,-0.164,44,45,36,37
44_45_37_38,80.642,0.12,81.219,-1.542,0.18,-1.526,0.023,0.004,0.018,44,45,37,38
44_45_38_39,6.276,1.157,5.938,-1.434,0.205,-1.444,-0.022,0.02,-0.024,44,45,38,39
44_45_39_40,-7.815,0.527,-8.313,-1.409,0.216,-1.307,-0.018,0.006,-0.014,44,45,39,40
44_45_40_42,105.298,0.779,104.75,-1.035,0.175,-1.057,-0.121,0.011,-0.116,44,45,40,42
44_45_42_43,38.122,0.844,37.625,-0.57,0.108,-0.636,-0.54,0.011,-0.549,44,45,42,43
45_46_36_37,21.144,2.21,20.75,-1.607,0.144,-1.514,0.046,0.03,0.05,45,46,36,37
45_46_37_38,78.954,1.302,79.531,-1.283,0.115,-1.277,0.008,0.025,0.001,45,46,37,38
45_46_38_39,0.334,4.555,-2.406,-1.281,0.074,-1.282,-0.047,0.1,-0.105,45,46,38,39
45_46_39_40,-11.384,0.134,-11.875,-1.114,0.021,-1.175,-0.024,0.006,-0.018,45,46,39,40
45_46_40_42,104.483,2.143,104.094,-1.261,0.025,-1.269,-0.016,0.041,-0.028,45,46,40,42
45_46_42_43,29.779,0.938,29.0,-1.021,0.004,-0.979,-0.114,0.017,-0.134,45,46,42,43
45_46_43_44,93.399,0.402,93.406,-0.572,0.036,-0.542,-0.428,0.006,-0.436,45,46,43,44
60_61_62_64,12.334,1.789,13.062,0.0,0.004,0.002,100.469,0.689,100.81,60,61,62,64
62_64_60_61,-3.401,1.769,-3.344,-0.008,0.001,-0.011,101.374,0.559,101.268,62,64,60,61
