quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
16_17_19_20,29.682,0.385,29.844,-0.156,0.111,-0.25,-0.119,0.006,-0.128,16,17,19,20
16_17_20_21,-28.638,0.308,-28.375,-0.142,0.118,-0.343,-0.022,0.005,0.004,16,17,20,21
16_17_21_22,-67.344,1.325,-66.25,-0.128,0.105,-0.248,-0.007,0.022,-0.008,16,17,21,22
17_18_13_14,14.252,0.253,14.376,-0.789,0.31,-1.37,-0.048,0.005,-0.09,17,18,13,14
17_18_14_15,56.588,0.568,56.938,-0.824,0.309,-1.36,-0.102,0.013,-0.097,17,18,14,15
17_18_15_16,45.541,0.708,46.063,-0.646,0.279,-1.065,-0.34,0.013,-0.333,17,18,15,16
17_18_19_20,32.493,0.362,33.031,-0.644,0.252,-1.107,-0.477,0.008,-0.504,17,18,19,20
17_18_20_21,-28.451,1.27,-29.781,-0.016,0.145,-0.212,-0.096,0.023,-0.118,17,18,20,21
17_18_21_22,-63.438,0.727,-62.031,0.016,0.145,-0.242,-0.002,0.013,0.02,17,18,21,22
18_19_13_14,15.445,0.321,15.781,-1.046,0.24,-1.669,-0.031,0.006,-0.019,18,19,13,14
18_19_14_15,54.929,0.587,54.782,-1.054,0.251,-1.592,-0.049,0.011,-0.024,18,19,14,15
18_19_15_16,39.138,0.317,38.281,-1.001,0.245,-1.553,-0.092,0.007,-0.095,18,19,15,16
18_19_16_17,69.985,0.324,70.719,-0.656,0.161,-1.217,-0.441,0.005,-0.458,18,19,16,17
18_19_20_21,-21.944,0.406,-21.812,-1.02,0.235,-1.492,-0.482,0.008,-0.504,18,19,20,21
18_19_21_22,-63.181,0.608,-63.438,-0.352,0.084,-0.6,-0.087,0.01,-0.096,18,19,21,22
19_20_13_14,14.787,0.567,15.594,-1.088,0.137,-1.25,-0.006,0.011,0.005,19,20,13,14
19_20_14_15,53.841,0.246,54.125,-1.379,0.212,-1.819,-0.028,0.006,-0.04,19,20,14,15
19_20_15_16,35.372,0.861,35.375,-1.432,0.214,-1.91,-0.046,0.022,-0.03,19,20,15,16
19_20_16_17,67.147,0.283,66.5,-1.429,0.222,-1.92,-0.107,0.008,-0.099,19,20,16,17
19_20_17_18,46.434,0.361,46.625,-1.225,0.209,-1.735,-0.457,0.007,-0.447,19,20,17,18
19_20_21_22,-51.114,0.562,-50.875,-1.258,0.182,-1.662,-0.417,0.01,-0.416,19,20,21,22
20_21_13_14,14.818,0.266,14.938,-0.664,0.123,-0.843,-0.01,0.005,-0.028,20,21,13,14
20_21_14_15,52.051,0.463,52.625,-0.826,0.175,-1.188,0.0,0.01,0.02,20,21,14,15
20_21_15_16,33.452,0.398,33.875,-0.96,0.256,-1.252,-0.016,0.007,-0.024,20,21,15,16
20_21_16_17,64.195,0.627,64.625,-1.091,0.369,-1.47,-0.044,0.011,-0.024,20,21,16,17
20_21_17_18,41.811,0.25,41.844,-1.275,0.559,-1.582,-0.117,0.006,-0.11,20,21,17,18
20_21_18_19,68.633,0.3,69.032,-1.734,0.796,-1.669,-0.485,0.004,-0.478,20,21,18,19
21_22_13_14,14.493,0.298,13.907,-0.157,0.142,-0.339,-0.008,0.006,-0.004,21,22,13,14
21_22_14_15,51.515,0.37,52.062,0.063,0.13,0.053,-0.008,0.006,-0.002,21,22,14,15
21_22_15_16,29.656,0.404,30.218,0.068,0.125,0.091,-0.027,0.007,-0.021,21,22,15,16
21_22_16_17,61.59,0.571,60.969,0.104,0.138,0.133,-0.018,0.009,-0.018,21,22,16,17
21_22_17_18,37.725,0.3,37.719,0.057,0.14,0.105,-0.017,0.005,0.028,21,22,17,18
21_22_18_19,54.56,0.338,56.094,0.041,0.126,0.168,-0.084,0.006,-0.062,21,22,18,19
21_22_19_20,101.606,0.356,101.75,0.257,0.114,0.212,-0.408,0.006,-0.401,21,22,19,20
60_61_62_64,13.638,2.524,12.5,-0.0,0.01,-0.003,97.478,2.185,98.412,60,61,62,64
62_64_60_61,13.636,0.909,14.75,0.001,0.012,0.002,100.517,1.503,104.356,62,64,60,61
