24	25	27	30
24	25	28	29
24	25	28	30
24	25	29	30
24	26	27	28
24	26	27	29
24	26	27	30
24	26	28	29
24	26	28	30
24	26	29	30
24	27	28	29
24	27	28	30
24	27	29	30
24	28	29	30
25	26	27	28
25	26	27	29
25	26	27	30
25	26	28	29
25	26	28	30
25	26	29	30
25	27	28	29
25	27	28	30
25	27	29	30
25	28	29	30
26	27	28	29
26	27	28	30
26	27	29	30
26	28	29	30
27	28	29	30
31	32	33	34
31	32	33	35
31	32	33	36
31	32	33	37
31	32	33	38
31	32	33	39
31	32	33	40
31	32	34	35
31	32	34	36
31	32	34	37
31	32	34	38
31	32	34	39
31	32	34	40
31	32	35	36
31	32	35	37
31	32	35	38
31	32	35	39
31	32	35	40
31	32	36	37
31	32	36	38
31	32	36	39
31	32	36	40
31	32	37	38
31	32	37	39
31	32	37	40
31	32	38	39
31	32	38	40
31	32	39	40
31	33	34	35
31	33	34	36
31	33	34	37
31	33	34	38
31	33	34	39
31	33	34	40
31	33	35	36
31	33	35	37
31	33	35	38
31	33	35	39
31	33	35	40
31	33	36	37
31	33	36	38
31	33	36	39
31	33	36	40
31	33	37	38
31	33	37	39
31	33	37	40
31	33	38	39
31	33	38	40
31	33	39	40
31	34	35	36
31	34	35	37
31	34	35	38
31	34	35	39
31	34	35	40
31	34	36	37
31	34	36	38
31	34	36	39
31	34	36	40
31	34	37	38
31	34	37	39
31	34	37	40
31	34	38	39
31	34	38	40
31	34	39	40
31	35	36	37
31	35	36	38
31	35	36	39
31	35	36	40
31	35	37	38
31	35	37	39
31	35	37	40
31	35	38	39
31	35	38	40
31	35	39	40
31	36	37	38
31	36	37	39
31	36	37	40
31	36	38	39
31	36	38	40
31	36	39	40
31	37	38	39
31	37	38	40
31	37	39	40
31	38	39	40
32	33	34	35
32	33	34	36
32	33	34	37
32	33	34	38
32	33	34	39
32	33	34	40
32	33	35	36
32	33	35	37
32	33	35	38
32	33	35	39
32	33	35	40
32	33	36	37
32	33	36	38
32	33	36	39
32	33	36	40
32	33	37	38
32	33	37	39
32	33	37	40
32	33	38	39
32	33	38	40
32	33	39	40
32	34	35	36
32	34	35	37
32	34	35	38
32	34	35	39
32	34	35	40
32	34	36	37
32	34	36	38
32	34	36	39
32	34	36	40
32	34	37	38
32	34	37	39
32	34	37	40
32	34	38	39
32	34	38	40
32	34	39	40
32	35	36	37
32	35	36	38
32	35	36	39
32	35	36	40
32	35	37	38
32	35	37	39
32	35	37	40
32	35	38	39
32	35	38	40
32	35	39	40
32	36	37	38
32	36	37	39
32	36	37	40
32	36	38	39
32	36	38	40
32	36	39	40
32	37	38	39
32	37	38	40
32	37	39	40
32	38	39	40
33	34	35	36
33	34	35	37
33	34	35	38
33	34	35	39
33	34	35	40
33	34	36	37
33	34	36	38
33	34	36	39
33	34	36	40
33	34	37	38
33	34	37	39
33	34	37	40
33	34	38	39
33	34	38	40
33	34	39	40
33	35	36	37
33	35	36	38
33	35	36	39
33	35	36	40
33	35	37	38
33	35	37	39
33	35	37	40
33	35	38	39
33	35	38	40
33	35	39	40
33	36	37	38
33	36	37	39
33	36	37	40
33	36	38	39
33	36	38	40
33	36	39	40
33	37	38	39
33	37	38	40
33	37	39	40
33	38	39	40
34	35	36	37
34	35	36	38
34	35	36	39
34	35	36	40
34	35	37	38
34	35	37	39
34	35	37	40
34	35	38	39
34	35	38	40
34	35	39	40
34	36	37	38
34	36	37	39
34	36	37	40
34	36	38	39
34	36	38	40
34	36	39	40
34	37	38	39
34	37	38	40
34	37	39	40
34	38	39	40
35	36	37	38
35	36	37	39
35	36	37	40
35	36	38	39
35	36	38	40
35	36	39	40
35	37	38	39
35	37	38	40
35	37	39	40
35	38	39	40
36	37	38	39
36	37	38	40
36	37	39	40
36	38	39	40
37	38	39	40
41	42	43	44
41	42	43	45
41	42	43	46
41	42	43	47
41	42	43	48
41	42	43	49
41	42	43	50
41	42	44	45
41	42	44	46
41	42	44	47
41	42	44	48
41	42	44	49
41	42	44	50
41	42	45	46
41	42	45	47
41	42	45	48
41	42	45	49
41	42	45	50
41	42	46	47
41	42	46	48
41	42	46	49
41	42	46	50
41	42	47	48
41	42	47	49
41	42	47	50
41	42	48	49
41	42	48	50
41	42	49	50
41	43	44	45
41	43	44	46
41	43	44	47
41	43	44	48
41	43	44	49
41	43	44	50
41	43	45	46
41	43	45	47
41	43	45	48
41	43	45	49
41	43	45	50
41	43	46	47
41	43	46	48
41	43	46	49
41	43	46	50
41	43	47	48
41	43	47	49
41	43	47	50
41	43	48	49
41	43	48	50
41	43	49	50
41	44	45	46
41	44	45	47
41	44	45	48
41	44	45	49
41	44	45	50
41	44	46	47
41	44	46	48
41	44	46	49
41	44	46	50
41	44	47	48
41	44	47	49
41	44	47	50
41	44	48	49
41	44	48	50
41	44	49	50
41	45	46	47
41	45	46	48
41	45	46	49
41	45	46	50
41	45	47	48
41	45	47	49
41	45	47	50
41	45	48	49
41	45	48	50
41	45	49	50
41	46	47	48
41	46	47	49
41	46	47	50
41	46	48	49
41	46	48	50
41	46	49	50
41	47	48	49
41	47	48	50
41	47	49	50
41	48	49	50
42	43	44	45
42	43	44	46
42	43	44	47
42	43	44	48
42	43	44	49
42	43	44	50
42	43	45	46
42	43	45	47
42	43	45	48
42	43	45	49
42	43	45	50
42	43	46	47
42	43	46	48
42	43	46	49
42	43	46	50
42	43	47	48
42	43	47	49
42	43	47	50
42	43	48	49
42	43	48	50
42	43	49	50
42	44	45	46
42	44	45	47
42	44	45	48
42	44	45	49
42	44	45	50
42	44	46	47
42	44	46	48
42	44	46	49
42	44	46	50
42	44	47	48
42	44	47	49
42	44	47	50
42	44	48	49
42	44	48	50
42	44	49	50
42	45	46	47
42	45	46	48
42	45	46	49
42	45	46	50
42	45	47	48
42	45	47	49
42	45	47	50
42	45	48	49
42	45	48	50
42	45	49	50
42	46	47	48
42	46	47	49
42	46	47	50
42	46	48	49
42	46	48	50
42	46	49	50
42	47	48	49
42	47	48	50
42	47	49	50
42	48	49	50
43	44	45	46
43	44	45	47
43	44	45	48
43	44	45	49
43	44	45	50
43	44	46	47
43	44	46	48
43	44	46	49
43	44	46	50
43	44	47	48
43	44	47	49
43	44	47	50
43	44	48	49
43	44	48	50
43	44	49	50
43	45	46	47
43	45	46	48
43	45	46	49
43	45	46	50
43	45	47	48
43	45	47	49
43	45	47	50
43	45	48	49
43	45	48	50
43	45	49	50
43	46	47	48
43	46	47	49
43	46	47	50
43	46	48	49
43	46	48	50
43	46	49	50
43	47	48	49
43	47	48	50
43	47	49	50
43	48	49	50
44	45	46	47
44	45	46	48
44	45	46	49
44	45	46	50
44	45	47	48
44	45	47	49
44	45	47	50
44	45	48	49
44	45	48	50
44	45	49	50
44	46	47	48
44	46	47	49
44	46	47	50
44	46	48	49
44	46	48	50
44	46	49	50
44	47	48	49
44	47	48	50
44	47	49	50
44	48	49	50
45	46	47	48
45	46	47	49
45	46	47	50
45	46	48	49
45	46	48	50
45	46	49	50
45	47	48	49
45	47	48	50
45	47	49	50
45	48	49	50
46	47	48	49
46	47	48	50
46	47	49	50
46	48	49	50
47	48	49	50
51	52	53	54
51	52	53	55
51	52	53	56
51	52	53	57
51	52	53	58
51	52	53	59
51	52	53	60
51	52	54	55
51	52	54	56
51	52	54	57
51	52	54	58
51	52	54	59
51	52	54	60
51	52	55	56
51	52	55	57
51	52	55	58
51	52	55	59
51	52	55	60
51	52	56	57
51	52	56	58
51	52	56	59
51	52	56	60
51	52	57	58
51	52	57	59
51	52	57	60
51	52	58	59
51	52	58	60
51	52	59	60
51	53	54	55
51	53	54	56
51	53	54	57
51	53	54	58
51	53	54	59
51	53	54	60
51	53	55	56
51	53	55	57
51	53	55	58
51	53	55	59
51	53	55	60
51	53	56	57
51	53	56	58
51	53	56	59
51	53	56	60
51	53	57	58
51	53	57	59
51	53	57	60
51	53	58	59
51	53	58	60
51	53	59	60
51	54	55	56
51	54	55	57
51	54	55	58
51	54	55	59
51	54	55	60
51	54	56	57
51	54	56	58
51	54	56	59
51	54	56	60
51	54	57	58
51	54	57	59
51	54	57	60
51	54	58	59
51	54	58	60
51	54	59	60
51	55	56	57
51	55	56	58
51	55	56	59
51	55	56	60
51	55	57	58
51	55	57	59
51	55	57	60
51	55	58	59
51	55	58	60
51	55	59	60
51	56	57	58
51	56	57	59
51	56	57	60
51	56	58	59
51	56	58	60
51	56	59	60
51	57	58	59
51	57	58	60
51	57	59	60
51	58	59	60
52	53	54	55
52	53	54	56
52	53	54	57
52	53	54	58
52	53	54	59
52	53	54	60
52	53	55	56
52	53	55	57
52	53	55	58
52	53	55	59
52	53	55	60
52	53	56	57
52	53	56	58
52	53	56	59
52	53	56	60
52	53	57	58
52	53	57	59
52	53	57	60
52	53	58	59
52	53	58	60
52	53	59	60
52	54	55	56
52	54	55	57
52	54	55	58
52	54	55	59
52	54	55	60
52	54	56	57
52	54	56	58
52	54	56	59
52	54	56	60
52	54	57	58
52	54	57	59
52	54	57	60
52	54	58	59
52	54	58	60
52	54	59	60
52	55	56	57
52	55	56	58
52	55	56	59
52	55	56	60
52	55	57	58
52	55	57	59
52	55	57	60
52	55	58	59
52	55	58	60
52	55	59	60
52	56	57	58
52	56	57	59
52	56	57	60
52	56	58	59
52	56	58	60
52	56	59	60
52	57	58	59
52	57	58	60
52	57	59	60
52	58	59	60
53	54	55	56
53	54	55	57
53	54	55	58
53	54	55	59
53	54	55	60
53	54	56	57
53	54	56	58
53	54	56	59
53	54	56	60
53	54	57	58
53	54	57	59
53	54	57	60
53	54	58	59
53	54	58	60
53	54	59	60
53	55	56	57
53	55	56	58
53	55	56	59
53	55	56	60
53	55	57	58
53	55	57	59
53	55	57	60
53	55	58	59
53	55	58	60
53	55	59	60
53	56	57	58
53	56	57	59
53	56	57	60
53	56	58	59
53	56	58	60
53	56	59	60
53	57	58	59
53	57	58	60
53	57	59	60
53	58	59	60
54	55	56	57
54	55	56	58
54	55	56	59
54	55	56	60
54	55	57	58
54	55	57	59
54	55	57	60
54	55	58	59
54	55	58	60
54	55	59	60
54	56	57	58
54	56	57	59
54	56	57	60
54	56	58	59
54	56	58	60
54	56	59	60
54	57	58	59
54	57	58	60
54	57	59	60
54	58	59	60
55	56	57	58
55	56	57	59
55	56	57	60
55	56	58	59
55	56	58	60
55	56	59	60
55	57	58	59
55	57	58	60
55	57	59	60
55	58	59	60
56	57	58	59
56	57	58	60
56	57	59	60
56	58	59	60
57	58	59	60
